1,0.000000
2,0.000000
3,0.930000
4,0.410000
5,1.100000
6,3.020000
7,3.830000
8,3.550000
9,4.410000
10,5.710000
11,6.770000
12,8.320000
13,8.730000
14,9.860000
15,10.440000
16,10.430000
17,10.780000
18,12.770000
19,13.640000
20,14.310000
21,15.590000
22,16.600000
23,17.990000
24,18.380000
25,18.980000
26,20.620000
27,21.470000
28,21.980000
29,22.570000
30,23.940000
31,24.140000
32,25.000000
33,25.340000
34,27.520000
35,27.740000
36,28.740000
37,29.970000
38,30.850000
39,31.990000
40,31.890000
41,33.480000
42,34.610000
43,35.660000
44,35.900000
45,37.280000
46,38.230000
47,39.060000
48,39.140000
49,40.650000
50,42.110000
51,43.080000
52,43.370000
53,43.960000
54,45.940000
55,46.290000
56,46.120000
57,47.320000
58,48.650000
59,50.000000
60,50.240000
61,50.590000
62,51.730000
63,52.650000
64,52.900000
65,53.520000
66,55.260000
67,56.770000
68,57.350000
69,57.900000
70,59.060000
71,60.570000
72,60.400000
73,61.250000
74,63.010000
75,64.070000
76,64.740000
77,65.610000
78,67.340000
79,68.510000
80,67.180000
81,67.960000
82,69.750000
83,71.090000
84,71.810000
85,72.290000
86,73.840000
87,74.700000
88,74.940000
89,75.320000
90,77.090000
91,77.590000
92,78.820000
93,79.760000
94,81.120000
95,81.100000
96,81.030000
97,82.760000
98,83.950000
99,84.430000
100,85.950000
